product,region,elasticity,date,actual,predicted
VCB(Vacuum Circuit Breaker),East,0.30389204411129367,2025-02-01,34.99999999999999,39.33114020202395
VCB(Vacuum Circuit Breaker),East,0.30389204411129367,2025-03-01,44.99999999999999,128.01336526075195
VCB(Vacuum Circuit Breaker),East,0.30389204411129367,2025-04-01,110.99999999999997,73.59484662667478
VCB(Vacuum Circuit Breaker),North,0.08217385686276779,2024-07-01,201.0,192.26224992715004
VCB(Vacuum Circuit Breaker),North,0.08217385686276779,2024-08-01,113.00000000000003,54.05474662798812
VCB(Vacuum Circuit Breaker),North,0.08217385686276779,2024-09-01,77.00000000000001,97.35512741336066
VCB(Vacuum Circuit Breaker),North,0.08217385686276779,2024-10-01,174.0,62.310812419936056
VCB(Vacuum Circuit Breaker),North,0.08217385686276779,2024-11-01,82.99999999999996,25.196923735253783
VCB(Vacuum Circuit Breaker),North,0.08217385686276779,2024-12-01,63.99999999999998,32.7972905492932
VCB(Vacuum Circuit Breaker),North,0.08217385686276779,2025-01-01,149.99999999999994,28.326226403322394
VCB(Vacuum Circuit Breaker),North,0.08217385686276779,2025-02-01,76.0,37.05367980219447
VCB(Vacuum Circuit Breaker),North,0.08217385686276779,2025-03-01,43.0,24.497674666052482
VCB(Vacuum Circuit Breaker),North,0.08217385686276779,2025-04-01,327.99999999999983,82.41931640899318
VCB(Vacuum Circuit Breaker),South,-0.6259811012407243,2024-08-01,172.99999999999991,235.3064186363757
VCB(Vacuum Circuit Breaker),South,-0.6259811012407243,2024-09-01,79.99999999999997,693.3193406635579
VCB(Vacuum Circuit Breaker),South,-0.6259811012407243,2024-10-01,40.0,54.8705655700698
VCB(Vacuum Circuit Breaker),South,-0.6259811012407243,2024-11-01,80.99999999999996,99.6702415853224
VCB(Vacuum Circuit Breaker),South,-0.6259811012407243,2024-12-01,159.99999999999994,51.97915274149621
VCB(Vacuum Circuit Breaker),South,-0.6259811012407243,2025-01-01,197.99999999999997,78.02358407662103
VCB(Vacuum Circuit Breaker),South,-0.6259811012407243,2025-02-01,113.00000000000003,53.087619857199954
VCB(Vacuum Circuit Breaker),South,-0.6259811012407243,2025-03-01,156.99999999999994,163.54686752582444
VCB(Vacuum Circuit Breaker),South,-0.6259811012407243,2025-04-01,23.0,23.340565565512264
VCB(Vacuum Circuit Breaker),West,-0.07758940613263415,2024-07-01,113.00000000000003,98.67184415958161
VCB(Vacuum Circuit Breaker),West,-0.07758940613263415,2024-08-01,79.99999999999997,120.09476523677812
VCB(Vacuum Circuit Breaker),West,-0.07758940613263415,2024-09-01,106.99999999999996,53.79166881386144
VCB(Vacuum Circuit Breaker),West,-0.07758940613263415,2024-10-01,124.00000000000003,85.58118582834541
VCB(Vacuum Circuit Breaker),West,-0.07758940613263415,2024-11-01,170.99999999999991,129.645229925174
VCB(Vacuum Circuit Breaker),West,-0.07758940613263415,2024-12-01,51.999999999999986,38.86016805648511
VCB(Vacuum Circuit Breaker),West,-0.07758940613263415,2025-01-01,47.99999999999999,23.97043540716087
VCB(Vacuum Circuit Breaker),West,-0.07758940613263415,2025-02-01,300.9999999999999,112.14368213875343
VCB(Vacuum Circuit Breaker),West,-0.07758940613263415,2025-03-01,23.0,19.424704075067844
VCB(Vacuum Circuit Breaker),West,-0.07758940613263415,2025-04-01,104.99999999999997,31.605638214785962
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2024-05-01,390.00000000000006,328.16340910078947
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2024-06-01,450.00000000000006,462.61083493386707
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2024-07-01,244.9999999999999,404.0293002993639
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2024-08-01,94.0,838.9868916381641
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2024-09-01,254.99999999999994,380.6990863260214
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2024-10-01,139.99999999999994,287.0994614338393
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2024-11-01,108.99999999999997,294.17778644549304
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2024-12-01,386.00000000000006,266.2854136495291
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2025-01-01,177.99999999999997,280.55776660305077
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2025-02-01,300.9999999999999,394.6797725524698
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2025-03-01,244.9999999999999,180.48954544037989
VCU(Vacuum Contactor Units),Central,-0.041329245696601936,2025-04-01,508.9999999999999,167.9571799379199
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2024-04-01,280.9999999999999,149.49658452059077
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2024-05-01,306.9999999999999,281.01210532725906
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2024-06-01,360.00000000000006,357.67164829071515
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2024-07-01,546.9999999999999,395.17552694302447
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2024-08-01,409.9999999999998,216.46939864814104
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2024-09-01,333.99999999999983,255.19331881862854
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2024-10-01,274.00000000000006,94.45339133161798
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2024-11-01,486.99999999999994,147.07397285844925
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2024-12-01,377.0000000000001,307.68750958308493
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2025-01-01,373.99999999999983,271.2545643250681
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2025-02-01,387.00000000000006,384.47601683300223
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2025-03-01,95.0,221.6104765255888
VCU(Vacuum Contactor Units),East,-0.47559303695072064,2025-04-01,23.0,77.66881132067434
VCU(Vacuum Contactor Units),North,0.3005284647673368,2024-05-01,439.00000000000006,653.6306278121093
VCU(Vacuum Contactor Units),North,0.3005284647673368,2024-06-01,454.99999999999994,528.652597646311
VCU(Vacuum Contactor Units),North,0.3005284647673368,2024-07-01,348.00000000000006,388.2232555009474
VCU(Vacuum Contactor Units),North,0.3005284647673368,2024-08-01,249.99999999999991,312.0899623926941
VCU(Vacuum Contactor Units),North,0.3005284647673368,2024-09-01,72.99999999999999,480.75135253325135
VCU(Vacuum Contactor Units),North,0.3005284647673368,2024-10-01,329.0,875.5983627414516
VCU(Vacuum Contactor Units),North,0.3005284647673368,2024-11-01,593.9999999999995,467.85955726826165
VCU(Vacuum Contactor Units),North,0.3005284647673368,2024-12-01,520.0,444.31904958881125
VCU(Vacuum Contactor Units),North,0.3005284647673368,2025-01-01,557.9999999999999,360.2256072397197
VCU(Vacuum Contactor Units),North,0.3005284647673368,2025-02-01,292.0,344.03496968046744
VCU(Vacuum Contactor Units),North,0.3005284647673368,2025-03-01,241.99999999999986,357.5376853067845
VCU(Vacuum Contactor Units),North,0.3005284647673368,2025-04-01,149.99999999999994,220.05997587800474
VCU(Vacuum Contactor Units),South,0.5147494860237406,2024-05-01,566.0000000000001,633.8918999495754
VCU(Vacuum Contactor Units),South,0.5147494860237406,2024-06-01,336.99999999999994,1398.4703363069077
VCU(Vacuum Contactor Units),South,0.5147494860237406,2024-07-01,156.0,214.07396557602908
VCU(Vacuum Contactor Units),South,0.5147494860237406,2024-08-01,182.99999999999991,155.67921294670566
VCU(Vacuum Contactor Units),South,0.5147494860237406,2024-09-01,613.0000000000001,260.72740351298165
VCU(Vacuum Contactor Units),South,0.5147494860237406,2024-10-01,220.99999999999991,155.63134814670698
VCU(Vacuum Contactor Units),South,0.5147494860237406,2024-11-01,334.99999999999994,245.845581553564
VCU(Vacuum Contactor Units),South,0.5147494860237406,2024-12-01,339.99999999999983,627.3112487331243
VCU(Vacuum Contactor Units),South,0.5147494860237406,2025-01-01,47.0,53.81262526470632
VCU(Vacuum Contactor Units),South,0.5147494860237406,2025-02-01,418.0,241.11488984876326
VCU(Vacuum Contactor Units),South,0.5147494860237406,2025-03-01,524.9999999999999,635.932012201205
VCU(Vacuum Contactor Units),South,0.5147494860237406,2025-04-01,446.9999999999998,322.43751399650114
VCU(Vacuum Contactor Units),West,1.3198079379427519,2024-05-01,142.99999999999997,67.03823205143341
VCU(Vacuum Contactor Units),West,1.3198079379427519,2024-06-01,282.00000000000006,372.4705162392246
VCU(Vacuum Contactor Units),West,1.3198079379427519,2024-07-01,233.99999999999986,1380.84489385726
VCU(Vacuum Contactor Units),West,1.3198079379427519,2024-08-01,418.0,624.1940348890846
VCU(Vacuum Contactor Units),West,1.3198079379427519,2024-09-01,263.99999999999994,152.60888918019063
VCU(Vacuum Contactor Units),West,1.3198079379427519,2024-10-01,50.99999999999999,233.14174234807604
VCU(Vacuum Contactor Units),West,1.3198079379427519,2024-11-01,464.99999999999983,517.6751154069466
VCU(Vacuum Contactor Units),West,1.3198079379427519,2024-12-01,429.9999999999999,595.7830212616857
VCU(Vacuum Contactor Units),West,1.3198079379427519,2025-01-01,365.9999999999999,329.0271029675916
VCU(Vacuum Contactor Units),West,1.3198079379427519,2025-02-01,277.0,125.34690584844783
VCU(Vacuum Contactor Units),West,1.3198079379427519,2025-03-01,310.99999999999994,353.787819688212
VCU(Vacuum Contactor Units),West,1.3198079379427519,2025-04-01,242.99999999999994,770.6597413251346
