Partner_id,Product_id,Similarity_Scores,Scheme_1,Scheme_2,Scheme_3
237_61,BBT(Busbar Trunking),3.457637091053326,Discount,Bulk Purchase,Loyalty
237_61,MCCB(Moduled Case Circuit Breaker),3.4328628445079863,Bulk Purchase,Discount,Loyalty
237_61,ACB(Air Circuit Breaker),2.5962028179739107,Loyalty,Bulk Purchase,Discount
238_53,VCU(Vacuum Contactor Units),3.4409833151687437,Bulk Purchase,Loyalty,Discount
238_53,VCB(Vacuum Circuit Breaker),2.6160254037844384,Bulk Purchase,Discount,Loyalty
238_53,E-House,1.699957911384305,Bulk Purchase,Discount,Loyalty
239_8,BBT(Busbar Trunking),3.3958475319191423,Discount,Bulk Purchase,Loyalty
239_8,Pump Starter and Controller,2.5525734892075747,Discount,Bulk Purchase,Loyalty
239_8,SDF(Switch Disconnectors),2.529822128134704,Bulk Purchase,Loyalty,Discount
240_83,E-House,2.594385102384221,Bulk Purchase,Discount,Loyalty
240_83,AIS(Air Insulated Switchgear),2.574957911384305,Bulk Purchase,Discount,Loyalty
240_83,Solar Solutions,2.5249158227686106,Discount,Bulk Purchase,Loyalty
241_10,VCU(Vacuum Contactor Units),4.17118643395616,Bulk Purchase,Loyalty,Discount
241_10,MCCB(Moduled Case Circuit Breaker),3.326032179227644,Bulk Purchase,Discount,Loyalty
241_10,Modular Switches,3.326032179227644,Discount,Bulk Purchase,Loyalty
242_81,E-House,3.637537680050346,Bulk Purchase,Discount,Loyalty
242_81,Pump Starter and Controller,1.848683298050514,Discount,Bulk Purchase,Loyalty
242_81,RMU(Ring Main Unit),1.8431104890504297,Discount,Bulk Purchase,Loyalty
243_69,VCB(Vacuum Circuit Breaker),3.287268280900016,Bulk Purchase,Discount,Loyalty
243_69,BBT(Busbar Trunking),2.485484555162743,Discount,Bulk Purchase,Loyalty
243_69,MCCB(Moduled Case Circuit Breaker),2.485484555162743,Bulk Purchase,Discount,Loyalty
244_5,Modular Switches,3.349873734152916,Discount,Bulk Purchase,Loyalty
244_5,SDF(Switch Disconnectors),2.474873734152916,Bulk Purchase,Loyalty,Discount
244_5,BBT(Busbar Trunking),2.474873734152916,Discount,Bulk Purchase,Loyalty
245_16,Solar Solutions,3.4877178709490115,Discount,Bulk Purchase,Loyalty
245_16,Controller,2.6654144504962263,Bulk Purchase,Loyalty,Discount
245_16,RMU(Ring Main Unit),2.6480452788033393,Discount,Bulk Purchase,Loyalty
246_10,Modular Switches,2.574348990963099,Discount,Bulk Purchase,Loyalty
246_10,Controller,1.758116330321033,Bulk Purchase,Loyalty,Discount
246_10,BBT(Busbar Trunking),1.758116330321033,Discount,Bulk Purchase,Loyalty
247_67,VCU(Vacuum Contactor Units),4.507037956781328,Bulk Purchase,Loyalty,Discount
247_67,SDF(Switch Disconnectors),2.7362319642042428,Bulk Purchase,Loyalty,Discount
247_67,PSS(Compact Sub-Stations),2.7362319642042428,Bulk Purchase,Loyalty,Discount
248_10,Starter,3.3164965809277263,Discount,Bulk Purchase,Loyalty
248_10,BBT(Busbar Trunking),3.299659828522119,Discount,Bulk Purchase,Loyalty
248_10,VCU(Vacuum Contactor Units),2.483163247594393,Bulk Purchase,Loyalty,Discount
249_35,AIS(Air Insulated Switchgear),3.245961163186379,Bulk Purchase,Discount,Loyalty
249_35,E-House,3.245961163186379,Bulk Purchase,Discount,Loyalty
249_35,MCCB(Moduled Case Circuit Breaker),3.245961163186379,Bulk Purchase,Discount,Loyalty
250_97,RMU(Ring Main Unit),3.5326920704511053,Discount,Bulk Purchase,Loyalty
250_97,BBT(Busbar Trunking),2.6666666666666665,Discount,Bulk Purchase,Loyalty
250_97,Solar Solutions,2.6596948814659744,Discount,Bulk Purchase,Loyalty
251_32,RMU(Ring Main Unit),3.282823076116512,Discount,Bulk Purchase,Loyalty
251_32,BBT(Busbar Trunking),3.282823076116512,Discount,Bulk Purchase,Loyalty
251_32,Solar Solutions,3.282823076116512,Discount,Bulk Purchase,Loyalty
252_57,Solar Solutions,4.497230056422357,Discount,Bulk Purchase,Loyalty
252_57,PSS(Compact Sub-Stations),3.6444271909999153,Bulk Purchase,Loyalty,Discount
252_57,ACB(Air Circuit Breaker),3.622230056422357,Loyalty,Bulk Purchase,Discount
253_67,VCB(Vacuum Circuit Breaker),2.54745136659989,Bulk Purchase,Discount,Loyalty
253_67,Pump Starter and Controller,2.54745136659989,Discount,Bulk Purchase,Loyalty
253_67,BBT(Busbar Trunking),2.5389571384054492,Discount,Bulk Purchase,Loyalty
254_46,Controller,4.296638041444989,Bulk Purchase,Loyalty,Discount
254_46,MCCB(Moduled Case Circuit Breaker),3.494854315707716,Bulk Purchase,Discount,Loyalty
254_46,SDF(Switch Disconnectors),3.4394951843021317,Bulk Purchase,Loyalty,Discount
255_48,RMU(Ring Main Unit),2.624999999999999,Discount,Bulk Purchase,Loyalty
255_48,VCB(Vacuum Circuit Breaker),2.5659833151687437,Bulk Purchase,Discount,Loyalty
255_48,BBT(Busbar Trunking),1.7410254037844386,Discount,Bulk Purchase,Loyalty
256_95,SDF(Switch Disconnectors),4.209872323699919,Bulk Purchase,Loyalty,Discount
256_95,E-House,3.3527294665570624,Bulk Purchase,Discount,Loyalty
256_95,VCU(Vacuum Contactor Units),2.4955866094142056,Bulk Purchase,Loyalty,Discount
257_58,Starter,2.631797971634448,Discount,Bulk Purchase,Loyalty
257_58,VCB(Vacuum Circuit Breaker),0.8703882797784893,Bulk Purchase,Discount,Loyalty
257_58,E-House,0.0,Bulk Purchase,Discount,Loyalty
258_69,VCU(Vacuum Contactor Units),3.5101305689892226,Bulk Purchase,Loyalty,Discount
258_69,ACB(Air Circuit Breaker),2.148370117094698,Loyalty,Bulk Purchase,Discount
258_69,Solar Solutions,2.148370117094698,Discount,Bulk Purchase,Loyalty
259_69,Solar Solutions,3.355521553613494,Discount,Bulk Purchase,Loyalty
259_69,ACB(Air Circuit Breaker),2.572187967806663,Loyalty,Bulk Purchase,Discount
259_69,SDF(Switch Disconnectors),1.7472300564223575,Bulk Purchase,Loyalty,Discount
260_5,BBT(Busbar Trunking),3.2577599168358766,Discount,Bulk Purchase,Loyalty
260_5,MCCB(Moduled Case Circuit Breaker),3.240923164430269,Bulk Purchase,Discount,Loyalty
260_5,AIS(Air Insulated Switchgear),2.4663264951887856,Bulk Purchase,Discount,Loyalty
261_88,SDF(Switch Disconnectors),3.7719933850418137,Bulk Purchase,Loyalty,Discount
261_88,Controller,3.0266373925418844,Bulk Purchase,Loyalty,Discount
261_88,ACB(Air Circuit Breaker),2.281281400041954,Loyalty,Bulk Purchase,Discount
262_38,Pump Starter and Controller,2.6264779985687934,Discount,Bulk Purchase,Loyalty
262_38,VCU(Vacuum Contactor Units),2.6132554602067963,Bulk Purchase,Loyalty,Discount
262_38,ACB(Air Circuit Breaker),2.584853672991319,Loyalty,Bulk Purchase,Discount
263_84,VCB(Vacuum Circuit Breaker),3.51776667385276,Bulk Purchase,Discount,Loyalty
263_84,AIS(Air Insulated Switchgear),3.4275065818877914,Bulk Purchase,Discount,Loyalty
263_84,Starter,2.715982948115487,Discount,Bulk Purchase,Loyalty
264_82,Solar Solutions,3.39991582276861,Discount,Bulk Purchase,Loyalty
264_82,RMU(Ring Main Unit),2.574957911384305,Discount,Bulk Purchase,Loyalty
264_82,Pump Starter and Controller,2.574957911384305,Discount,Bulk Purchase,Loyalty
265_56,RMU(Ring Main Unit),4.3660254037844375,Discount,Bulk Purchase,Loyalty
265_56,AIS(Air Insulated Switchgear),1.7499999999999996,Bulk Purchase,Discount,Loyalty
265_56,Modular Switches,1.7410254037844386,Discount,Bulk Purchase,Loyalty
266_26,PSS(Compact Sub-Stations),2.4357236697706113,Bulk Purchase,Loyalty,Discount
266_26,AIS(Air Insulated Switchgear),2.3905694150420946,Bulk Purchase,Discount,Loyalty
266_26,E-House,2.3905694150420946,Bulk Purchase,Discount,Loyalty
267_34,SDF(Switch Disconnectors),3.3918971832904234,Bulk Purchase,Loyalty,Discount
267_34,VCB(Vacuum Circuit Breaker),1.6733200530681511,Bulk Purchase,Discount,Loyalty
267_34,RMU(Ring Main Unit),1.6733200530681511,Discount,Bulk Purchase,Loyalty
268_6,Solar Solutions,3.5348085618774614,Discount,Bulk Purchase,Loyalty
268_6,Starter,3.5348085618774614,Discount,Bulk Purchase,Loyalty
268_6,BBT(Busbar Trunking),3.5348085618774614,Discount,Bulk Purchase,Loyalty
269_22,ACB(Air Circuit Breaker),3.2262930848127063,Loyalty,Bulk Purchase,Discount
269_22,Controller,3.2262930848127063,Bulk Purchase,Loyalty,Discount
269_22,VCB(Vacuum Circuit Breaker),2.4808779244991275,Bulk Purchase,Discount,Loyalty
270_6,RMU(Ring Main Unit),2.629103589817343,Discount,Bulk Purchase,Loyalty
270_6,SDF(Switch Disconnectors),2.6162326606420665,Bulk Purchase,Loyalty,Discount
270_6,Pump Starter and Controller,1.7525435213209488,Discount,Bulk Purchase,Loyalty
271_3,VCU(Vacuum Contactor Units),2.480877924499128,Bulk Purchase,Loyalty,Discount
271_3,SDF(Switch Disconnectors),2.480877924499128,Bulk Purchase,Loyalty,Discount
271_3,VCB(Vacuum Circuit Breaker),2.4262930848127064,Bulk Purchase,Discount,Loyalty
272_36,E-House,3.6318067610060183,Bulk Purchase,Discount,Loyalty
272_36,Pump Starter and Controller,3.6272498856484,Discount,Bulk Purchase,Loyalty
272_36,AIS(Air Insulated Switchgear),2.722715851915109,Bulk Purchase,Discount,Loyalty
273_15,E-House,2.4361677874888144,Bulk Purchase,Discount,Loyalty
273_15,Starter,2.3972317961722043,Discount,Bulk Purchase,Loyalty
273_15,Modular Switches,2.3972317961722043,Discount,Bulk Purchase,Loyalty
274_3,Solar Solutions,4.297434948471089,Discount,Bulk Purchase,Loyalty
274_3,Starter,3.4641016151377553,Discount,Bulk Purchase,Loyalty
274_3,RMU(Ring Main Unit),3.43140954468665,Discount,Bulk Purchase,Loyalty
275_96,ACB(Air Circuit Breaker),2.528855084153986,Loyalty,Bulk Purchase,Discount
275_96,MCCB(Moduled Case Circuit Breaker),2.528855084153986,Bulk Purchase,Discount,Loyalty
275_96,VCB(Vacuum Circuit Breaker),2.4487217062030626,Bulk Purchase,Discount,Loyalty
276_82,MCCB(Moduled Case Circuit Breaker),3.31785316576026,Bulk Purchase,Discount,Loyalty
276_82,VCB(Vacuum Circuit Breaker),2.516069440022987,Bulk Purchase,Discount,Loyalty
276_82,E-House,2.4607103086174034,Bulk Purchase,Discount,Loyalty
277_3,PSS(Compact Sub-Stations),3.3323518989732244,Bulk Purchase,Loyalty,Discount
277_3,Controller,3.240923164430269,Bulk Purchase,Loyalty,Discount
277_3,Starter,2.5158553180454986,Discount,Bulk Purchase,Loyalty
278_48,E-House,4.2750087511513835,Bulk Purchase,Discount,Loyalty
278_48,MCCB(Moduled Case Circuit Breaker),3.3491886513788316,Bulk Purchase,Discount,Loyalty
278_48,BBT(Busbar Trunking),2.6083420844847165,Discount,Bulk Purchase,Loyalty
279_33,Solar Solutions,4.084579174301561,Discount,Bulk Purchase,Loyalty
279_33,AIS(Air Insulated Switchgear),3.1717082451262844,Bulk Purchase,Discount,Loyalty
279_33,Pump Starter and Controller,2.4940097592594666,Discount,Bulk Purchase,Loyalty
280_68,Starter,3.2996598285221195,Discount,Bulk Purchase,Loyalty
280_68,Solar Solutions,2.483163247594393,Discount,Bulk Purchase,Loyalty
280_68,RMU(Ring Main Unit),2.466326495188786,Discount,Bulk Purchase,Loyalty
281_14,Solar Solutions,4.34613084285753,Discount,Bulk Purchase,Loyalty
281_14,BBT(Busbar Trunking),3.4801054390730917,Discount,Bulk Purchase,Loyalty
281_14,VCU(Vacuum Contactor Units),2.5912165501842033,Bulk Purchase,Loyalty,Discount
282_21,RMU(Ring Main Unit),4.1329931618554525,Discount,Bulk Purchase,Loyalty
282_21,Starter,3.3164965809277267,Discount,Bulk Purchase,Loyalty
282_21,E-House,2.483163247594393,Bulk Purchase,Discount,Loyalty
283_22,VCU(Vacuum Contactor Units),3.3535674514745457,Bulk Purchase,Loyalty,Discount
283_22,Starter,2.5517837257372724,Discount,Bulk Purchase,Loyalty
283_22,Pump Starter and Controller,2.5517837257372724,Discount,Bulk Purchase,Loyalty
284_6,Controller,2.616232660642066,Bulk Purchase,Loyalty,Discount
284_6,VCU(Vacuum Contactor Units),2.5743489909630997,Bulk Purchase,Loyalty,Discount
284_6,Starter,1.7351743496280625,Discount,Bulk Purchase,Loyalty
285_96,Controller,2.6812759028637587,Bulk Purchase,Loyalty,Discount
285_96,Starter,0.8807048459279794,Discount,Bulk Purchase,Loyalty
286_22,Controller,3.535533905932738,Bulk Purchase,Loyalty,Discount
286_22,SDF(Switch Disconnectors),2.8284271247461907,Bulk Purchase,Loyalty,Discount
286_22,VCB(Vacuum Circuit Breaker),2.8284271247461907,Bulk Purchase,Discount,Loyalty
287_25,VCB(Vacuum Circuit Breaker),3.4045942237427465,Bulk Purchase,Discount,Loyalty
287_25,Pump Starter and Controller,3.4045942237427465,Discount,Bulk Purchase,Loyalty
287_25,Solar Solutions,2.5714285714285707,Discount,Bulk Purchase,Loyalty
288_79,SDF(Switch Disconnectors),3.2227816639645512,Bulk Purchase,Loyalty,Discount
288_79,BBT(Busbar Trunking),3.222781663964551,Discount,Bulk Purchase,Loyalty
288_79,Pump Starter and Controller,2.4668527179460966,Discount,Bulk Purchase,Loyalty
289_96,PSS(Compact Sub-Stations),3.262494034354676,Bulk Purchase,Loyalty,Discount
289_96,Solar Solutions,3.2420112037458946,Discount,Bulk Purchase,Loyalty
289_96,VCU(Vacuum Contactor Units),2.4955866094142056,Bulk Purchase,Loyalty,Discount
290_18,ACB(Air Circuit Breaker),2.6666666666666665,Loyalty,Bulk Purchase,Discount
290_18,BBT(Busbar Trunking),2.6666666666666665,Discount,Bulk Purchase,Loyalty
290_18,VCB(Vacuum Circuit Breaker),2.6438031815622165,Bulk Purchase,Discount,Loyalty
291_31,Pump Starter and Controller,2.8959170128011262,Discount,Bulk Purchase,Loyalty
291_31,VCU(Vacuum Contactor Units),2.1888102316145788,Bulk Purchase,Loyalty,Discount
291_31,MCCB(Moduled Case Circuit Breaker),2.1888102316145788,Bulk Purchase,Discount,Loyalty
292_38,PSS(Compact Sub-Stations),2.5443430137685263,Bulk Purchase,Loyalty,Discount
292_38,BBT(Busbar Trunking),1.7193851023842213,Discount,Bulk Purchase,Loyalty
292_38,MCCB(Moduled Case Circuit Breaker),1.699957911384305,Bulk Purchase,Discount,Loyalty
293_67,ACB(Air Circuit Breaker),3.2753908330309436,Loyalty,Bulk Purchase,Discount
293_67,VCU(Vacuum Contactor Units),3.2111491549837776,Bulk Purchase,Loyalty,Discount
293_67,Controller,2.492767040906017,Bulk Purchase,Loyalty,Discount
294_14,BBT(Busbar Trunking),3.488255460206796,Discount,Bulk Purchase,Loyalty
294_14,ACB(Air Circuit Breaker),3.4660583256292377,Loyalty,Bulk Purchase,Discount
294_14,RMU(Ring Main Unit),2.6132554602067963,Discount,Bulk Purchase,Loyalty
295_73,AIS(Air Insulated Switchgear),4.23912157463071,Bulk Purchase,Discount,Loyalty
295_73,VCU(Vacuum Contactor Units),3.3730961708462717,Bulk Purchase,Loyalty,Discount
295_73,E-House,3.3730961708462717,Bulk Purchase,Discount,Loyalty
296_63,VCU(Vacuum Contactor Units),4.14884847990095,Bulk Purchase,Loyalty,Discount
296_63,Starter,3.332351898973225,Discount,Bulk Purchase,Loyalty
296_63,Controller,2.499018565639891,Bulk Purchase,Loyalty,Discount
297_66,BBT(Busbar Trunking),3.2768875045426977,Discount,Bulk Purchase,Loyalty
297_66,Pump Starter and Controller,3.2768875045426973,Discount,Bulk Purchase,Loyalty
297_66,VCB(Vacuum Circuit Breaker),3.2768875045426973,Bulk Purchase,Discount,Loyalty
298_40,ACB(Air Circuit Breaker),2.6028028654224413,Loyalty,Bulk Purchase,Discount
298_40,Starter,2.580605730844883,Discount,Bulk Purchase,Loyalty
298_40,AIS(Air Insulated Switchgear),2.5749579113843053,Bulk Purchase,Discount,Loyalty
299_31,Controller,3.5843560707646445,Bulk Purchase,Loyalty,Discount
299_31,MCCB(Moduled Case Circuit Breaker),2.82842712474619,Bulk Purchase,Discount,Loyalty
299_31,Solar Solutions,2.1701425083915495,Discount,Bulk Purchase,Loyalty
300_35,SDF(Switch Disconnectors),1.7185771302222723,Bulk Purchase,Loyalty,Discount
300_35,VCB(Vacuum Circuit Breaker),1.6837008294254698,Bulk Purchase,Discount,Loyalty
300_35,AIS(Air Insulated Switchgear),1.6384437522713486,Bulk Purchase,Discount,Loyalty
301_34,MCCB(Moduled Case Circuit Breaker),2.6210518204893454,Bulk Purchase,Discount,Loyalty
301_34,BBT(Busbar Trunking),2.5981883353848954,Discount,Bulk Purchase,Loyalty
301_34,VCU(Vacuum Contactor Units),2.5754369743120247,Bulk Purchase,Loyalty,Discount
302_92,RMU(Ring Main Unit),3.558834445366502,Discount,Bulk Purchase,Loyalty
302_92,ACB(Air Circuit Breaker),2.6928090415820627,Loyalty,Bulk Purchase,Discount
302_92,Solar Solutions,2.683834445366502,Discount,Bulk Purchase,Loyalty
303_14,PSS(Compact Sub-Stations),2.7510028828595945,Bulk Purchase,Loyalty,Discount
303_14,Pump Starter and Controller,1.8702980369316153,Discount,Bulk Purchase,Loyalty
303_14,BBT(Busbar Trunking),1.8257418583505542,Discount,Bulk Purchase,Loyalty
304_33,Controller,3.2833492988738224,Bulk Purchase,Loyalty,Discount
304_33,VCB(Vacuum Circuit Breaker),3.222781663964551,Bulk Purchase,Discount,Loyalty
304_33,SDF(Switch Disconnectors),3.144851053892361,Bulk Purchase,Loyalty,Discount
305_60,AIS(Air Insulated Switchgear),4.245545666213381,Bulk Purchase,Discount,Loyalty
305_60,MCCB(Moduled Case Circuit Breaker),3.4088856396793052,Bulk Purchase,Discount,Loyalty
305_60,ACB(Air Circuit Breaker),2.563731384950789,Loyalty,Bulk Purchase,Discount
306_34,Controller,3.248552075600739,Bulk Purchase,Loyalty,Discount
306_34,Pump Starter and Controller,2.532692070451106,Discount,Bulk Purchase,Loyalty
306_34,Starter,2.4739554063592557,Discount,Bulk Purchase,Loyalty
307_16,Solar Solutions,4.3348536729913185,Discount,Bulk Purchase,Loyalty
307_16,VCU(Vacuum Contactor Units),2.6070508075688776,Bulk Purchase,Loyalty,Discount
307_16,RMU(Ring Main Unit),2.59382826920688,Discount,Bulk Purchase,Loyalty
308_48,Solar Solutions,4.357050807568877,Discount,Bulk Purchase,Loyalty
308_48,RMU(Ring Main Unit),2.6160254037844384,Discount,Bulk Purchase,Loyalty
308_48,PSS(Compact Sub-Stations),2.6160254037844384,Bulk Purchase,Loyalty,Discount
309_24,AIS(Air Insulated Switchgear),3.199023252744026,Bulk Purchase,Discount,Loyalty
309_24,MCCB(Moduled Case Circuit Breaker),2.424426583502543,Bulk Purchase,Discount,Loyalty
309_24,Solar Solutions,2.3825266718163003,Discount,Bulk Purchase,Loyalty
310_36,Modular Switches,3.2420112037458946,Discount,Bulk Purchase,Loyalty
310_36,RMU(Ring Main Unit),3.2071349029490923,Discount,Bulk Purchase,Loyalty
310_36,Controller,3.2071349029490923,Bulk Purchase,Loyalty,Discount
311_67,VCB(Vacuum Circuit Breaker),3.1402865886521765,Bulk Purchase,Discount,Loyalty
311_67,ACB(Air Circuit Breaker),2.4075898310969355,Loyalty,Bulk Purchase,Discount
311_67,PSS(Compact Sub-Stations),2.4075898310969355,Bulk Purchase,Loyalty,Discount
312_7,VCU(Vacuum Contactor Units),3.502894168207447,Bulk Purchase,Loyalty,Discount
312_7,Starter,2.6209770645192503,Discount,Bulk Purchase,Loyalty
312_7,PSS(Compact Sub-Stations),2.6209770645192503,Bulk Purchase,Loyalty,Discount
313_99,Controller,4.305063350457397,Bulk Purchase,Loyalty,Discount
313_99,ACB(Air Circuit Breaker),2.6140800352886533,Loyalty,Bulk Purchase,Discount
313_99,VCU(Vacuum Contactor Units),2.595763903961391,Bulk Purchase,Loyalty,Discount
314_79,VCB(Vacuum Circuit Breaker),2.4710440882856166,Bulk Purchase,Discount,Loyalty
314_79,MCCB(Moduled Case Circuit Breaker),2.4710440882856166,Bulk Purchase,Discount,Loyalty
314_79,BBT(Busbar Trunking),2.4710440882856166,Discount,Bulk Purchase,Loyalty
315_41,VCU(Vacuum Contactor Units),4.00079924764675,Bulk Purchase,Loyalty,Discount
315_41,SDF(Switch Disconnectors),3.203075212429285,Bulk Purchase,Loyalty,Discount
315_41,PSS(Compact Sub-Stations),3.203075212429285,Bulk Purchase,Loyalty,Discount
316_11,E-House,3.570272456521044,Bulk Purchase,Discount,Loyalty
316_11,PSS(Compact Sub-Stations),2.8631656753344967,Bulk Purchase,Loyalty,Discount
316_11,Pump Starter and Controller,2.8631656753344967,Discount,Bulk Purchase,Loyalty
317_60,BBT(Busbar Trunking),3.49599713897685,Discount,Bulk Purchase,Loyalty
317_60,Controller,3.4801054390730917,Bulk Purchase,Loyalty,Discount
317_60,Starter,1.7708059925770856,Discount,Bulk Purchase,Loyalty
318_62,Modular Switches,3.393748853674405,Discount,Bulk Purchase,Loyalty
318_62,Solar Solutions,3.280877924499128,Discount,Bulk Purchase,Loyalty
318_62,Pump Starter and Controller,3.280877924499128,Discount,Bulk Purchase,Loyalty
319_26,E-House,4.284736420808031,Bulk Purchase,Discount,Loyalty
319_26,PSS(Compact Sub-Stations),3.441462378096463,Bulk Purchase,Loyalty,Discount
319_26,MCCB(Moduled Case Circuit Breaker),3.441462378096463,Bulk Purchase,Discount,Loyalty
320_38,RMU(Ring Main Unit),3.056791565924341,Discount,Bulk Purchase,Loyalty
320_38,AIS(Air Insulated Switchgear),3.056791565924341,Bulk Purchase,Discount,Loyalty
320_38,E-House,3.056791565924341,Bulk Purchase,Discount,Loyalty
321_8,E-House,3.315515146567617,Bulk Purchase,Discount,Loyalty
321_8,AIS(Air Insulated Switchgear),3.2736152348813743,Bulk Purchase,Discount,Loyalty
321_8,VCB(Vacuum Circuit Breaker),3.2240864120246617,Bulk Purchase,Discount,Loyalty
322_90,VCU(Vacuum Contactor Units),2.5509457408197895,Bulk Purchase,Loyalty,Discount
322_90,VCB(Vacuum Circuit Breaker),1.714285714285714,Bulk Purchase,Discount,Loyalty
322_90,Modular Switches,1.6938028836769325,Discount,Bulk Purchase,Loyalty
323_43,Controller,4.202676599575358,Bulk Purchase,Loyalty,Discount
323_43,PSS(Compact Sub-Stations),3.3777186881910524,Bulk Purchase,Loyalty,Discount
323_43,VCU(Vacuum Contactor Units),2.5027186881910524,Bulk Purchase,Loyalty,Discount
324_3,AIS(Air Insulated Switchgear),3.4371542604445446,Bulk Purchase,Discount,Loyalty
324_3,E-House,3.4371542604445446,Bulk Purchase,Discount,Loyalty
324_3,VCB(Vacuum Circuit Breaker),2.555237156756348,Bulk Purchase,Discount,Loyalty
325_52,PSS(Compact Sub-Stations),3.510659851641982,Bulk Purchase,Loyalty,Discount
325_52,BBT(Busbar Trunking),2.6525435213209487,Discount,Bulk Purchase,Loyalty
325_52,RMU(Ring Main Unit),2.610659851641982,Discount,Bulk Purchase,Loyalty
326_34,VCB(Vacuum Circuit Breaker),2.6416572474222733,Bulk Purchase,Discount,Loyalty
326_34,E-House,2.6222300564223575,Bulk Purchase,Discount,Loyalty
326_34,SDF(Switch Disconnectors),2.6222300564223575,Bulk Purchase,Loyalty,Discount
327_77,SDF(Switch Disconnectors),3.477802865422441,Bulk Purchase,Loyalty,Discount
327_77,BBT(Busbar Trunking),2.6160254037844384,Discount,Bulk Purchase,Loyalty
327_77,Controller,1.7499999999999996,Bulk Purchase,Loyalty,Discount
328_76,VCB(Vacuum Circuit Breaker),3.1402865886521765,Bulk Purchase,Discount,Loyalty
328_76,Pump Starter and Controller,3.1402865886521765,Discount,Bulk Purchase,Loyalty
328_76,SDF(Switch Disconnectors),2.365689919410693,Bulk Purchase,Loyalty,Discount
329_14,ACB(Air Circuit Breaker),3.1990232527440265,Loyalty,Bulk Purchase,Discount
329_14,E-House,2.424426583502543,Bulk Purchase,Discount,Loyalty
329_14,BBT(Busbar Trunking),2.3794467523852765,Discount,Bulk Purchase,Loyalty
330_85,BBT(Busbar Trunking),3.3660254037844393,Discount,Bulk Purchase,Loyalty
330_85,Solar Solutions,2.532692070451106,Discount,Bulk Purchase,Loyalty
330_85,Modular Switches,2.500000000000001,Discount,Bulk Purchase,Loyalty
331_43,AIS(Air Insulated Switchgear),3.368744091975491,Bulk Purchase,Discount,Loyalty
331_43,MCCB(Moduled Case Circuit Breaker),2.6263976618622293,Bulk Purchase,Discount,Loyalty
331_43,VCB(Vacuum Circuit Breaker),2.585330169462096,Bulk Purchase,Discount,Loyalty
332_92,ACB(Air Circuit Breaker),2.6885700979603078,Loyalty,Bulk Purchase,Discount
332_92,Solar Solutions,2.6885700979603078,Discount,Bulk Purchase,Loyalty
332_92,Controller,1.7794791888693986,Bulk Purchase,Loyalty,Discount
333_65,SDF(Switch Disconnectors),3.91488325789366,Bulk Purchase,Loyalty,Discount
333_65,E-House,3.1402865886521765,Bulk Purchase,Discount,Loyalty
333_65,AIS(Air Insulated Switchgear),3.1402865886521765,Bulk Purchase,Discount,Loyalty
334_82,VCU(Vacuum Contactor Units),2.7335573032332996,Bulk Purchase,Loyalty,Discount
334_82,Controller,2.7335573032332996,Bulk Purchase,Loyalty,Discount
334_82,Pump Starter and Controller,2.689654307148945,Discount,Bulk Purchase,Loyalty
335_57,Starter,4.335262778804964,Discount,Bulk Purchase,Loyalty
335_57,E-House,2.6209770645192503,Bulk Purchase,Discount,Loyalty
335_57,Modular Switches,2.5962028179739107,Discount,Bulk Purchase,Loyalty
336_39,AIS(Air Insulated Switchgear),3.5013976618622293,Bulk Purchase,Discount,Loyalty
336_39,ACB(Air Circuit Breaker),2.6764397504779236,Loyalty,Bulk Purchase,Discount
336_39,Starter,2.654242615900366,Discount,Bulk Purchase,Loyalty
337_10,BBT(Busbar Trunking),4.249040040433281,Discount,Bulk Purchase,Loyalty
337_10,SDF(Switch Disconnectors),3.3671229367450835,Bulk Purchase,Loyalty,Discount
337_10,VCU(Vacuum Contactor Units),3.3671229367450835,Bulk Purchase,Loyalty,Discount
338_17,ACB(Air Circuit Breaker),3.4193430137685263,Loyalty,Bulk Purchase,Discount
338_17,VCU(Vacuum Contactor Units),2.594385102384221,Bulk Purchase,Loyalty,Discount
338_17,E-House,2.594385102384221,Bulk Purchase,Discount,Loyalty
339_47,ACB(Air Circuit Breaker),3.623113370945201,Loyalty,Bulk Purchase,Discount
339_47,MCCB(Moduled Case Circuit Breaker),1.829537595841944,Bulk Purchase,Discount,Loyalty
339_47,Controller,0.9128709291752771,Bulk Purchase,Loyalty,Discount
340_80,VCB(Vacuum Circuit Breaker),3.084283418983089,Bulk Purchase,Discount,Loyalty
340_80,E-House,3.084283418983089,Bulk Purchase,Discount,Loyalty
340_80,VCU(Vacuum Contactor Units),3.084283418983089,Bulk Purchase,Loyalty,Discount
341_84,E-House,3.510659851641982,Bulk Purchase,Discount,Loyalty
341_84,BBT(Busbar Trunking),2.688854381999832,Discount,Bulk Purchase,Loyalty
341_84,PSS(Compact Sub-Stations),2.688854381999832,Bulk Purchase,Loyalty,Discount
342_15,AIS(Air Insulated Switchgear),3.4456484886389855,Bulk Purchase,Discount,Loyalty
342_15,Solar Solutions,2.5842142155595704,Discount,Bulk Purchase,Loyalty
342_15,Modular Switches,2.5757199873651295,Discount,Bulk Purchase,Loyalty
343_38,VCU(Vacuum Contactor Units),3.599322558252871,Bulk Purchase,Loyalty,Discount
343_38,VCB(Vacuum Circuit Breaker),2.679456347245071,Bulk Purchase,Discount,Loyalty
343_38,Modular Switches,1.7749223135117802,Discount,Bulk Purchase,Loyalty
